sex,age,height,weight,duration,heart_rate,body_temp,calorie_burn_rate,calories
male,22,165.0,67.0,27.0,119.0,40.4,7.296296296296297,197.0
female,22,168.0,62.0,9.0,88.0,39.7,4.111111111111111,37.0
male,50,172.0,74.0,21.0,101.0,40.5,6.0476190476190474,127.0
male,35,192.0,98.0,5.0,79.0,39.4,2.6,13.0
male,33,169.0,71.0,24.0,110.0,40.7,6.541666666666667,157.0
female,60,193.0,84.0,14.0,93.0,40.1,5.0,70.0
female,30,165.0,65.0,16.0,101.0,40.3,5.5625,89.0
male,47,185.0,83.0,18.0,103.0,40.6,6.444444444444445,116.0
male,49,198.0,97.0,22.0,93.0,40.9,5.318181818181818,117.0
female,53,178.0,77.0,11.0,95.0,39.9,5.181818181818182,57.0
male,29,176.0,77.0,27.0,100.0,40.6,4.962962962962963,134.0
male,43,201.0,104.0,28.0,103.0,40.7,6.678571428571429,187.0
female,37,189.0,77.0,13.0,99.0,39.8,5.3076923076923075,69.0
male,60,208.0,105.0,26.0,110.0,40.6,8.576923076923077,223.0
female,38,147.0,49.0,20.0,99.0,40.6,5.7,114.0
male,29,181.0,78.0,6.0,91.0,39.3,3.6666666666666665,22.0
female,21,172.0,58.0,1.0,79.0,37.5,3.0,3.0
female,68,175.0,72.0,15.0,92.0,40.2,5.2,78.0
male,36,181.0,85.0,1.0,85.0,37.4,3.0,3.0
female,73,160.0,60.0,21.0,108.0,40.4,7.142857142857143,150.0
male,22,202.0,107.0,10.0,93.0,39.6,4.2,42.0
male,64,190.0,94.0,12.0,92.0,40.0,5.833333333333333,70.0
female,67,147.0,55.0,19.0,102.0,40.5,6.473684210526316,123.0
male,64,199.0,104.0,6.0,88.0,39.6,5.5,33.0
male,61,183.0,85.0,15.0,101.0,40.0,6.866666666666666,103.0
male,34,175.0,72.0,22.0,105.0,40.7,5.863636363636363,129.0
female,45,147.0,48.0,3.0,80.0,38.3,3.6666666666666665,11.0
male,60,170.0,79.0,11.0,103.0,39.8,7.0,77.0
female,36,155.0,65.0,23.0,101.0,40.2,5.6521739130434785,130.0
female,79,156.0,55.0,16.0,89.0,40.4,5.25,84.0
female,57,170.0,72.0,26.0,103.0,40.3,6.153846153846154,160.0
female,41,164.0,67.0,24.0,109.0,40.6,6.583333333333333,158.0
male,56,185.0,85.0,19.0,95.0,40.4,5.684210526315789,108.0
female,44,165.0,62.0,6.0,90.0,39.1,4.666666666666667,28.0
male,51,206.0,112.0,25.0,103.0,40.5,7.24,181.0
male,57,195.0,100.0,24.0,101.0,40.9,6.958333333333333,167.0
female,62,178.0,74.0,5.0,96.0,38.6,5.4,27.0
male,47,165.0,72.0,20.0,96.0,40.3,5.15,103.0
female,35,167.0,63.0,24.0,100.0,40.7,5.583333333333333,134.0
female,42,168.0,66.0,3.0,78.0,38.6,3.3333333333333335,10.0
female,52,161.0,62.0,2.0,81.0,37.7,4.0,8.0
female,30,158.0,59.0,29.0,104.0,40.9,5.9655172413793105,173.0
male,36,196.0,103.0,10.0,99.0,39.7,5.7,57.0
male,21,172.0,75.0,22.0,102.0,40.5,4.863636363636363,107.0
male,54,176.0,77.0,18.0,100.0,40.6,6.166666666666667,111.0
male,42,182.0,85.0,22.0,94.0,40.7,4.863636363636363,107.0
female,24,165.0,65.0,23.0,105.0,40.8,5.869565217391305,135.0
male,35,172.0,78.0,12.0,89.0,39.9,3.5833333333333335,43.0
female,41,163.0,59.0,17.0,100.0,40.0,5.705882352941177,97.0
male,65,179.0,82.0,2.0,77.0,37.9,3.5,7.0
male,51,171.0,76.0,6.0,89.0,39.2,4.333333333333333,26.0
male,55,182.0,87.0,12.0,95.0,39.8,5.666666666666667,68.0
male,37,167.0,73.0,25.0,103.0,40.9,5.72,143.0
male,68,203.0,102.0,21.0,111.0,40.9,9.047619047619047,190.0
male,27,172.0,71.0,29.0,109.0,40.6,6.103448275862069,177.0
male,32,188.0,94.0,4.0,87.0,38.7,3.5,14.0
female,24,160.0,60.0,17.0,104.0,40.2,5.823529411764706,99.0
male,47,174.0,78.0,15.0,91.0,40.3,4.533333333333333,68.0
male,72,182.0,81.0,26.0,101.0,40.8,7.269230769230769,189.0
male,64,198.0,99.0,28.0,103.0,40.6,7.571428571428571,212.0
male,40,189.0,88.0,11.0,90.0,40.0,4.2727272727272725,47.0
male,63,179.0,87.0,18.0,107.0,40.7,7.888888888888889,142.0
male,53,179.0,78.0,20.0,93.0,40.8,5.1,102.0
female,28,151.0,56.0,6.0,82.0,39.2,3.6666666666666665,22.0
male,22,163.0,62.0,4.0,86.0,38.3,2.25,9.0
male,51,190.0,94.0,8.0,86.0,39.0,4.25,34.0
female,23,156.0,58.0,21.0,102.0,40.6,5.619047619047619,118.0
male,21,199.0,95.0,13.0,90.0,39.9,3.4615384615384617,45.0
female,72,146.0,49.0,22.0,103.0,40.5,6.7272727272727275,148.0
female,66,145.0,49.0,18.0,104.0,40.2,6.722222222222222,121.0
female,21,165.0,60.0,28.0,105.0,40.4,5.892857142857143,165.0
male,74,186.0,86.0,22.0,110.0,40.5,8.863636363636363,195.0
female,22,150.0,52.0,22.0,102.0,40.7,5.681818181818182,125.0
female,48,169.0,65.0,11.0,94.0,39.3,5.090909090909091,56.0
male,31,183.0,92.0,18.0,89.0,40.3,3.7222222222222223,67.0
male,52,195.0,101.0,7.0,95.0,39.7,5.857142857142857,41.0
male,55,183.0,83.0,6.0,84.0,39.2,4.0,24.0
female,67,175.0,71.0,3.0,95.0,38.5,5.333333333333333,16.0
female,76,179.0,73.0,2.0,78.0,38.2,4.0,8.0
female,22,140.0,45.0,7.0,86.0,39.1,4.142857142857143,29.0
male,53,186.0,91.0,11.0,82.0,40.1,3.727272727272727,41.0
female,59,160.0,63.0,13.0,91.0,39.8,5.0,65.0
male,30,198.0,98.0,2.0,82.0,38.0,3.0,6.0
male,21,193.0,97.0,27.0,107.0,40.4,6.074074074074074,164.0
female,24,141.0,43.0,11.0,100.0,40.3,5.636363636363637,62.0
female,21,160.0,56.0,11.0,84.0,39.9,3.727272727272727,41.0
female,23,164.0,60.0,3.0,83.0,38.5,3.6666666666666665,11.0
female,22,168.0,61.0,6.0,85.0,39.3,3.8333333333333335,23.0
female,34,165.0,61.0,3.0,89.0,38.1,4.333333333333333,13.0
female,35,164.0,65.0,24.0,106.0,40.8,6.166666666666667,148.0
male,54,192.0,93.0,18.0,98.0,40.2,6.222222222222222,112.0
female,28,168.0,65.0,2.0,82.0,37.9,3.5,7.0
female,43,161.0,63.0,11.0,90.0,40.0,4.636363636363637,51.0
male,20,181.0,77.0,16.0,96.0,40.5,3.9375,63.0
male,24,198.0,100.0,15.0,88.0,39.8,3.4,51.0
female,52,161.0,63.0,14.0,96.0,40.0,5.428571428571429,76.0
female,36,158.0,58.0,11.0,89.0,39.8,4.454545454545454,49.0
male,76,170.0,77.0,22.0,113.0,40.5,9.181818181818182,202.0
female,69,169.0,67.0,15.0,90.0,40.2,5.066666666666666,76.0
male,64,174.0,81.0,3.0,83.0,38.6,4.333333333333333,13.0
female,21,185.0,80.0,12.0,103.0,39.9,5.416666666666667,65.0
female,63,166.0,63.0,9.0,99.0,39.9,6.0,54.0
female,22,154.0,52.0,12.0,94.0,39.7,4.833333333333333,58.0
male,51,188.0,89.0,26.0,97.0,40.9,5.846153846153846,152.0
male,23,182.0,83.0,17.0,96.0,40.2,4.235294117647059,72.0
female,72,171.0,75.0,3.0,95.0,38.3,5.666666666666667,17.0
female,53,179.0,79.0,7.0,85.0,39.4,4.0,28.0
female,52,159.0,59.0,11.0,92.0,39.9,5.090909090909091,56.0
male,28,201.0,106.0,15.0,104.0,40.2,6.133333333333334,92.0
male,24,176.0,76.0,10.0,82.0,39.8,2.0,20.0
male,43,198.0,101.0,17.0,100.0,40.5,6.176470588235294,105.0
female,35,170.0,66.0,8.0,99.0,39.8,5.375,43.0
male,24,185.0,90.0,8.0,86.0,39.6,2.875,23.0
female,23,177.0,66.0,23.0,103.0,40.6,5.6521739130434785,130.0
female,51,158.0,61.0,22.0,102.0,40.5,6.090909090909091,134.0
female,22,150.0,53.0,21.0,101.0,40.7,5.571428571428571,117.0
female,25,169.0,66.0,22.0,105.0,40.6,5.863636363636363,129.0
male,24,179.0,74.0,4.0,92.0,39.1,3.5,14.0
male,21,207.0,102.0,7.0,84.0,39.3,2.7142857142857144,19.0
female,33,156.0,57.0,23.0,104.0,40.3,6.043478260869565,139.0
female,56,168.0,71.0,27.0,108.0,41.0,6.666666666666667,180.0
male,31,190.0,87.0,19.0,94.0,40.4,4.368421052631579,83.0
female,37,156.0,53.0,2.0,84.0,38.0,4.0,8.0
male,38,171.0,72.0,30.0,111.0,40.9,6.966666666666667,209.0
male,29,187.0,82.0,13.0,99.0,39.8,4.923076923076923,64.0
female,53,158.0,60.0,14.0,87.0,40.2,4.571428571428571,64.0
female,65,158.0,58.0,24.0,105.0,40.8,6.708333333333333,161.0
male,21,205.0,108.0,2.0,84.0,37.9,3.0,6.0
male,33,196.0,99.0,28.0,110.0,40.5,7.142857142857143,200.0
male,20,180.0,84.0,27.0,107.0,40.3,5.7407407407407405,155.0
male,74,180.0,86.0,9.0,88.0,39.7,5.555555555555555,50.0
female,29,170.0,67.0,13.0,91.0,40.1,4.461538461538462,58.0
male,60,197.0,109.0,22.0,104.0,40.6,7.7727272727272725,171.0
female,71,156.0,56.0,15.0,98.0,40.2,6.066666666666666,91.0
male,21,182.0,81.0,24.0,112.0,40.6,6.5,156.0
female,51,153.0,58.0,15.0,97.0,40.5,5.6,84.0
male,20,180.0,87.0,7.0,82.0,39.6,2.0,14.0
female,68,147.0,48.0,8.0,86.0,39.5,4.875,39.0
male,32,188.0,93.0,16.0,110.0,40.1,7.0,112.0
female,22,173.0,72.0,28.0,107.0,40.5,5.964285714285714,167.0
female,48,155.0,54.0,2.0,78.0,37.7,3.5,7.0
male,37,185.0,84.0,26.0,105.0,40.5,6.269230769230769,163.0
male,67,212.0,124.0,16.0,87.0,40.1,5.875,94.0
male,72,200.0,107.0,15.0,96.0,39.9,7.066666666666666,106.0
male,28,184.0,85.0,7.0,89.0,39.6,3.4285714285714284,24.0
female,43,187.0,87.0,19.0,99.0,40.5,5.2631578947368425,100.0
male,38,172.0,75.0,12.0,95.0,40.1,4.583333333333333,55.0
male,33,179.0,76.0,16.0,91.0,40.5,3.8125,61.0
female,63,168.0,66.0,26.0,103.0,40.7,6.346153846153846,165.0
female,51,174.0,74.0,24.0,102.0,40.4,5.916666666666667,142.0
male,27,187.0,92.0,13.0,92.0,40.0,4.0,52.0
female,58,158.0,63.0,13.0,97.0,40.4,5.615384615384615,73.0
male,45,189.0,88.0,23.0,102.0,40.6,6.260869565217392,144.0
male,24,171.0,75.0,17.0,101.0,40.2,4.823529411764706,82.0
female,54,152.0,53.0,19.0,101.0,40.2,6.157894736842105,117.0
male,49,201.0,101.0,16.0,95.0,40.1,5.6875,91.0
male,38,172.0,70.0,24.0,102.0,40.6,5.541666666666667,133.0
male,59,185.0,91.0,22.0,98.0,40.8,6.409090909090909,141.0
female,21,164.0,61.0,19.0,95.0,40.3,4.7894736842105265,91.0
male,20,189.0,91.0,10.0,93.0,40.1,3.8,38.0
female,35,161.0,62.0,15.0,102.0,40.3,5.8,87.0
female,29,168.0,64.0,25.0,109.0,40.5,6.4,160.0
male,24,189.0,97.0,18.0,99.0,40.5,5.0,90.0
male,59,190.0,92.0,11.0,87.0,39.6,4.818181818181818,53.0
female,52,155.0,54.0,24.0,101.0,40.6,6.083333333333333,146.0
male,23,189.0,93.0,12.0,98.0,39.9,4.75,57.0
female,44,166.0,68.0,16.0,101.0,40.3,5.75,92.0
female,33,156.0,58.0,18.0,98.0,40.5,5.388888888888889,97.0
male,35,179.0,76.0,5.0,79.0,39.0,2.0,10.0
female,35,160.0,58.0,2.0,77.0,38.2,3.0,6.0
male,77,183.0,84.0,9.0,88.0,39.9,5.666666666666667,51.0
male,73,200.0,106.0,12.0,89.0,40.0,6.083333333333333,73.0
female,58,163.0,66.0,24.0,103.0,40.7,6.25,150.0
male,49,177.0,77.0,5.0,95.0,39.6,5.2,26.0
male,71,185.0,98.0,14.0,98.0,40.2,7.142857142857143,100.0
female,79,157.0,60.0,17.0,98.0,40.7,6.176470588235294,105.0
female,22,161.0,67.0,3.0,81.0,38.6,3.3333333333333335,10.0
female,41,170.0,72.0,17.0,92.0,40.2,4.705882352941177,80.0
female,41,154.0,51.0,5.0,87.0,39.4,4.4,22.0
female,22,162.0,56.0,20.0,95.0,40.4,4.9,98.0
female,35,174.0,68.0,10.0,90.0,39.7,4.4,44.0
male,38,177.0,79.0,28.0,107.0,41.0,6.5,182.0
male,45,182.0,78.0,8.0,92.0,39.7,4.5,36.0
female,45,171.0,66.0,6.0,82.0,39.2,3.8333333333333335,23.0
female,59,154.0,55.0,9.0,101.0,39.7,6.222222222222222,56.0
female,52,191.0,78.0,16.0,92.0,40.5,4.8125,77.0
male,23,191.0,89.0,14.0,99.0,40.0,4.785714285714286,67.0
female,50,156.0,55.0,23.0,98.0,40.8,5.739130434782608,132.0
male,30,198.0,103.0,19.0,100.0,40.1,5.578947368421052,106.0
female,62,161.0,65.0,11.0,88.0,39.5,4.7272727272727275,52.0
male,65,176.0,83.0,26.0,109.0,41.0,8.192307692307692,213.0
female,48,169.0,66.0,27.0,100.0,40.7,5.7407407407407405,155.0
female,68,172.0,74.0,8.0,93.0,39.7,5.25,42.0
male,24,183.0,83.0,13.0,90.0,40.2,3.3846153846153846,44.0
female,23,154.0,51.0,9.0,91.0,39.7,4.555555555555555,41.0
male,71,205.0,115.0,20.0,95.0,40.7,7.05,141.0
male,58,212.0,111.0,20.0,95.0,40.3,6.35,127.0
male,51,189.0,88.0,16.0,101.0,40.0,6.4375,103.0
female,37,162.0,60.0,19.0,98.0,40.3,5.421052631578948,103.0
female,65,176.0,71.0,12.0,94.0,39.9,5.333333333333333,64.0
male,30,181.0,80.0,2.0,89.0,38.3,3.5,7.0
female,73,174.0,72.0,28.0,113.0,41.2,7.5,210.0
female,24,180.0,77.0,28.0,113.0,40.5,6.571428571428571,184.0
male,71,196.0,106.0,2.0,84.0,38.3,5.0,10.0
male,30,206.0,106.0,6.0,92.0,39.2,4.5,27.0
male,27,173.0,71.0,12.0,97.0,40.4,4.333333333333333,52.0
female,22,162.0,59.0,15.0,104.0,40.0,5.8,87.0
female,53,181.0,77.0,9.0,82.0,39.8,3.7777777777777777,34.0
male,76,187.0,96.0,12.0,96.0,40.1,7.083333333333333,85.0
male,28,186.0,82.0,12.0,94.0,39.6,4.166666666666667,50.0
male,20,176.0,76.0,4.0,89.0,39.0,2.75,11.0
male,52,180.0,76.0,14.0,97.0,40.4,5.571428571428571,78.0
male,39,187.0,87.0,25.0,114.0,40.7,7.8,195.0
male,22,197.0,99.0,18.0,91.0,40.5,3.7777777777777777,68.0
female,54,161.0,60.0,9.0,94.0,39.5,5.333333333333333,48.0
male,60,180.0,79.0,4.0,87.0,38.9,4.5,18.0
female,34,186.0,72.0,17.0,99.0,40.6,5.294117647058823,90.0
female,28,149.0,54.0,22.0,97.0,40.6,5.2272727272727275,115.0
male,39,172.0,77.0,15.0,94.0,40.4,4.533333333333333,68.0
female,27,160.0,56.0,27.0,108.0,40.7,6.37037037037037,172.0
male,38,193.0,91.0,21.0,102.0,40.6,6.0,126.0
female,34,146.0,53.0,7.0,93.0,39.8,5.0,35.0
female,61,170.0,68.0,16.0,101.0,40.2,6.0625,97.0
female,37,176.0,70.0,25.0,108.0,41.0,6.36,159.0
female,34,168.0,67.0,20.0,95.0,40.2,4.95,99.0
female,27,166.0,58.0,20.0,93.0,40.5,4.75,95.0
male,58,165.0,66.0,22.0,98.0,40.9,5.818181818181818,128.0
female,22,155.0,51.0,29.0,111.0,40.8,6.689655172413793,194.0
female,27,167.0,60.0,28.0,101.0,40.9,5.571428571428571,156.0
female,32,162.0,60.0,21.0,102.0,40.6,5.761904761904762,121.0
male,37,179.0,79.0,23.0,101.0,40.6,5.565217391304348,128.0
male,44,179.0,81.0,7.0,86.0,39.4,3.7142857142857144,26.0
male,40,176.0,77.0,28.0,107.0,40.9,6.571428571428571,184.0
female,46,171.0,68.0,25.0,102.0,40.6,5.92,148.0
male,31,202.0,98.0,14.0,97.0,40.3,5.071428571428571,71.0
female,52,141.0,47.0,15.0,101.0,40.2,6.2,93.0
female,29,177.0,69.0,23.0,106.0,40.6,6.0,138.0
female,53,169.0,64.0,11.0,96.0,39.7,5.454545454545454,60.0
female,20,187.0,75.0,1.0,75.0,37.6,2.0,2.0
female,52,178.0,79.0,3.0,83.0,39.0,3.6666666666666665,11.0
female,33,165.0,64.0,23.0,96.0,40.4,5.086956521739131,117.0
female,69,169.0,67.0,30.0,113.0,40.8,7.5,225.0
female,39,136.0,43.0,2.0,91.0,38.5,5.0,10.0
female,38,162.0,61.0,19.0,95.0,40.2,5.105263157894737,97.0
male,52,193.0,94.0,24.0,103.0,40.8,6.916666666666667,166.0
female,59,163.0,63.0,20.0,95.0,40.6,5.45,109.0
male,61,191.0,100.0,28.0,111.0,40.8,8.678571428571429,243.0
female,23,142.0,47.0,12.0,96.0,39.9,5.166666666666667,62.0
female,62,153.0,57.0,21.0,105.0,40.3,6.666666666666667,140.0
male,24,179.0,76.0,27.0,108.0,40.8,5.925925925925926,160.0
male,47,194.0,99.0,29.0,102.0,40.7,6.620689655172414,192.0
male,76,195.0,95.0,5.0,82.0,39.2,5.0,25.0
female,74,172.0,74.0,13.0,96.0,40.1,5.6923076923076925,74.0
female,79,174.0,72.0,24.0,91.0,40.6,5.25,126.0
male,68,199.0,104.0,22.0,108.0,40.5,8.636363636363637,190.0
male,74,194.0,97.0,6.0,94.0,39.2,6.666666666666667,40.0
male,29,182.0,84.0,10.0,99.0,39.8,5.0,50.0
male,27,183.0,80.0,13.0,94.0,39.8,4.0,52.0
male,63,190.0,94.0,21.0,95.0,40.7,6.238095238095238,131.0
male,22,174.0,75.0,13.0,86.0,40.2,2.4615384615384617,32.0
female,28,171.0,72.0,13.0,92.0,40.1,4.461538461538462,58.0
female,44,168.0,66.0,25.0,110.0,40.7,6.76,169.0
female,64,182.0,74.0,3.0,87.0,38.7,4.666666666666667,14.0
female,30,148.0,47.0,29.0,105.0,40.5,6.241379310344827,181.0
male,35,202.0,112.0,15.0,92.0,40.1,4.8,72.0
male,38,189.0,93.0,13.0,90.0,39.8,4.230769230769231,55.0
female,57,160.0,67.0,27.0,109.0,40.6,6.851851851851852,185.0
male,58,193.0,95.0,20.0,99.0,40.3,6.6,132.0
male,25,196.0,94.0,11.0,85.0,39.6,2.909090909090909,32.0
female,70,148.0,57.0,3.0,91.0,38.9,5.333333333333333,16.0
male,30,184.0,82.0,4.0,87.0,38.8,3.25,13.0
female,35,169.0,69.0,18.0,104.0,40.3,5.888888888888889,106.0
female,20,171.0,68.0,23.0,99.0,41.1,5.130434782608695,118.0
female,54,168.0,63.0,10.0,92.0,39.9,5.0,50.0
male,23,200.0,107.0,8.0,93.0,39.4,4.25,34.0
female,71,154.0,61.0,25.0,111.0,40.6,7.4,185.0
male,62,193.0,97.0,14.0,94.0,40.3,6.071428571428571,85.0
female,39,167.0,63.0,25.0,107.0,40.9,6.4,160.0
male,61,196.0,96.0,2.0,73.0,38.5,3.0,6.0
female,55,159.0,59.0,26.0,108.0,40.9,6.846153846153846,178.0
female,22,174.0,73.0,20.0,101.0,40.3,5.3,106.0
female,27,160.0,56.0,25.0,104.0,40.7,5.96,149.0
female,21,158.0,58.0,11.0,88.0,40.0,4.090909090909091,45.0
male,34,177.0,78.0,29.0,115.0,40.7,7.482758620689655,217.0
male,60,196.0,99.0,23.0,105.0,40.5,7.695652173913044,177.0
female,28,162.0,61.0,12.0,92.0,39.9,4.583333333333333,55.0
male,60,194.0,99.0,22.0,98.0,40.6,6.636363636363637,146.0
male,24,188.0,90.0,13.0,93.0,40.0,3.923076923076923,51.0
male,35,165.0,69.0,9.0,98.0,39.7,4.777777777777778,43.0
female,59,167.0,69.0,23.0,106.0,41.1,6.565217391304348,151.0
female,24,171.0,68.0,11.0,89.0,39.6,4.090909090909091,45.0
male,25,190.0,91.0,24.0,116.0,40.5,7.5,180.0
female,42,167.0,68.0,12.0,93.0,40.0,4.833333333333333,58.0
female,74,148.0,46.0,29.0,108.0,40.9,7.344827586206897,213.0
female,28,170.0,70.0,11.0,86.0,40.1,3.8181818181818183,42.0
male,78,181.0,85.0,29.0,107.0,40.6,8.551724137931034,248.0
male,72,183.0,91.0,4.0,79.0,38.8,4.25,17.0
male,41,174.0,83.0,6.0,84.0,39.6,3.3333333333333335,20.0
female,51,162.0,63.0,24.0,103.0,40.9,6.166666666666667,148.0
female,27,163.0,60.0,4.0,82.0,38.7,3.5,14.0
female,38,152.0,57.0,9.0,79.0,39.6,3.4444444444444446,31.0
female,59,163.0,65.0,10.0,96.0,39.9,5.5,55.0
female,20,157.0,57.0,18.0,103.0,40.2,5.722222222222222,103.0
female,37,172.0,70.0,16.0,96.0,40.2,5.0625,81.0
male,53,179.0,84.0,14.0,93.0,40.0,5.214285714285714,73.0
female,43,154.0,55.0,10.0,89.0,39.8,4.6,46.0
female,31,168.0,65.0,10.0,88.0,40.0,4.2,42.0
male,57,175.0,78.0,4.0,77.0,38.8,2.75,11.0
male,22,182.0,82.0,27.0,106.0,40.4,5.62962962962963,152.0
male,27,187.0,87.0,17.0,95.0,40.3,4.352941176470588,74.0
male,73,175.0,73.0,11.0,94.0,39.9,6.090909090909091,67.0
male,22,176.0,72.0,26.0,104.0,41.0,5.115384615384615,133.0
female,77,174.0,73.0,18.0,98.0,40.3,5.944444444444445,107.0
female,32,165.0,61.0,10.0,89.0,39.6,4.4,44.0
male,23,193.0,92.0,22.0,110.0,40.6,6.5,143.0
female,34,161.0,67.0,27.0,109.0,41.3,6.444444444444445,174.0
female,30,153.0,53.0,26.0,108.0,40.6,6.461538461538462,168.0
male,21,180.0,81.0,20.0,97.0,40.4,4.2,84.0
female,48,156.0,54.0,23.0,106.0,40.4,6.565217391304348,151.0
male,24,188.0,93.0,18.0,99.0,40.3,4.944444444444445,89.0
female,50,168.0,67.0,5.0,81.0,39.2,3.8,19.0
female,29,143.0,45.0,17.0,92.0,40.4,4.823529411764706,82.0
male,31,175.0,76.0,16.0,89.0,40.2,3.375,54.0
male,46,171.0,73.0,26.0,101.0,40.7,5.846153846153846,152.0
female,72,149.0,53.0,18.0,96.0,40.0,5.944444444444445,107.0
female,26,177.0,75.0,12.0,89.0,40.0,4.083333333333333,49.0
male,64,182.0,92.0,22.0,101.0,40.4,7.136363636363637,157.0
male,24,180.0,81.0,27.0,94.0,40.6,3.925925925925926,106.0
female,24,157.0,50.0,14.0,95.0,40.3,5.0,70.0
male,21,181.0,83.0,21.0,102.0,40.3,5.0,105.0
female,32,182.0,84.0,7.0,95.0,39.4,4.714285714285714,33.0
female,50,153.0,52.0,10.0,90.0,39.7,4.9,49.0
female,29,163.0,60.0,19.0,109.0,40.1,6.473684210526316,123.0
male,30,186.0,89.0,27.0,102.0,40.9,5.592592592592593,151.0
female,33,153.0,60.0,8.0,84.0,39.4,3.875,31.0
male,39,164.0,73.0,22.0,97.0,40.5,4.909090909090909,108.0
female,40,156.0,53.0,22.0,106.0,40.8,6.454545454545454,142.0
female,36,156.0,58.0,29.0,112.0,41.1,6.931034482758621,201.0
female,47,173.0,74.0,10.0,97.0,39.8,5.3,53.0
female,59,156.0,57.0,21.0,102.0,40.6,6.285714285714286,132.0
male,32,189.0,93.0,8.0,84.0,39.3,3.0,24.0
female,34,162.0,58.0,20.0,108.0,40.6,6.45,129.0
male,23,180.0,82.0,14.0,91.0,40.3,3.4285714285714284,48.0
female,53,167.0,68.0,27.0,117.0,40.8,7.62962962962963,206.0
female,49,163.0,62.0,30.0,100.0,41.2,5.833333333333333,175.0
female,34,169.0,67.0,18.0,102.0,40.5,5.722222222222222,103.0
female,34,180.0,73.0,26.0,89.0,40.5,4.230769230769231,110.0
female,22,164.0,55.0,6.0,87.0,39.1,4.0,24.0
male,20,191.0,90.0,16.0,88.0,40.1,3.0,48.0
female,20,179.0,74.0,3.0,92.0,38.7,4.333333333333333,13.0
male,73,199.0,97.0,22.0,107.0,40.9,8.590909090909092,189.0
male,38,178.0,81.0,26.0,110.0,40.6,7.0,182.0
female,39,162.0,60.0,27.0,109.0,40.9,6.62962962962963,179.0
male,31,187.0,91.0,14.0,96.0,40.4,4.785714285714286,67.0
male,33,196.0,92.0,6.0,91.0,39.2,4.166666666666667,25.0
male,33,176.0,79.0,13.0,101.0,40.0,5.384615384615385,70.0
female,26,179.0,76.0,21.0,105.0,40.6,5.761904761904762,121.0
male,20,173.0,77.0,12.0,84.0,39.8,2.0833333333333335,25.0
female,21,163.0,60.0,3.0,86.0,38.6,4.0,12.0
female,60,163.0,60.0,11.0,91.0,39.7,5.090909090909091,56.0
female,59,157.0,61.0,25.0,107.0,40.9,6.76,169.0
female,69,179.0,76.0,9.0,87.0,39.7,4.555555555555555,41.0
male,74,183.0,80.0,6.0,80.0,39.5,4.166666666666667,25.0
male,20,173.0,75.0,9.0,93.0,39.9,3.4444444444444446,31.0
male,22,163.0,65.0,9.0,92.0,40.0,3.2222222222222223,29.0
female,44,196.0,94.0,15.0,90.0,40.3,4.2,63.0
male,50,172.0,73.0,13.0,98.0,40.1,5.615384615384615,73.0
female,56,164.0,67.0,11.0,86.0,39.9,4.363636363636363,48.0
male,53,202.0,107.0,26.0,100.0,40.6,6.769230769230769,176.0
male,59,188.0,90.0,7.0,85.0,39.2,4.428571428571429,31.0
male,30,183.0,83.0,8.0,93.0,39.7,4.125,33.0
male,47,184.0,90.0,11.0,91.0,39.6,4.7272727272727275,52.0
female,61,161.0,68.0,25.0,105.0,40.7,6.48,162.0
female,20,162.0,58.0,4.0,76.0,39.2,2.75,11.0
male,37,184.0,84.0,28.0,110.0,40.9,7.0,196.0
female,24,180.0,69.0,23.0,96.0,40.6,4.869565217391305,112.0
female,21,168.0,58.0,5.0,87.0,39.3,4.0,20.0
male,72,204.0,112.0,24.0,107.0,40.6,8.875,213.0
female,40,170.0,67.0,6.0,82.0,39.4,3.6666666666666665,22.0
male,55,180.0,89.0,4.0,81.0,38.8,3.5,14.0
male,44,186.0,93.0,21.0,93.0,40.4,5.0,105.0
female,30,154.0,56.0,3.0,88.0,38.4,4.333333333333333,13.0
male,56,183.0,86.0,19.0,103.0,40.3,6.894736842105263,131.0
male,52,173.0,77.0,14.0,88.0,40.4,4.285714285714286,60.0
female,36,175.0,68.0,18.0,89.0,40.2,4.333333333333333,78.0
female,60,171.0,71.0,30.0,115.0,40.9,7.5,225.0
male,38,174.0,74.0,22.0,103.0,40.6,5.7727272727272725,127.0
male,79,189.0,92.0,17.0,104.0,40.2,8.294117647058824,141.0
male,21,195.0,89.0,6.0,87.0,39.2,2.8333333333333335,17.0
male,30,189.0,97.0,20.0,100.0,40.3,5.45,109.0
male,26,167.0,64.0,24.0,105.0,40.6,5.291666666666667,127.0
male,65,193.0,91.0,8.0,87.0,40.0,5.0,40.0
female,20,164.0,58.0,5.0,87.0,38.5,4.0,20.0
male,71,191.0,97.0,19.0,93.0,40.6,6.368421052631579,121.0
female,42,173.0,72.0,28.0,111.0,41.0,6.75,189.0
female,27,174.0,68.0,24.0,109.0,40.6,6.333333333333333,152.0
female,36,168.0,69.0,19.0,95.0,40.7,4.947368421052632,94.0
female,44,169.0,62.0,22.0,103.0,40.5,6.045454545454546,133.0
male,32,176.0,74.0,21.0,106.0,40.5,5.9523809523809526,125.0
female,34,174.0,67.0,18.0,95.0,40.6,4.944444444444445,89.0
female,22,172.0,70.0,23.0,95.0,40.6,4.695652173913044,108.0
male,29,186.0,91.0,8.0,84.0,39.6,2.875,23.0
